id;annotation;min;max;length;dir
PRJNA276168:UN65_12900;50S ribosomal protein L6;2868858;2869403;546;f
PRJNA276168:UN65_12905;50S ribosomal protein L18;2869415;2869768;354;f
PRJNA276168:UN65_12910;30S ribosomal protein S5;2869775;2870299;525;f
PRJNA276168:UN65_12915;50S ribosomal protein L30;2870312;2870494;183;f
PRJNA276168:UN65_12920;50S ribosomal protein L15;2870507;2870959;453;f
PRJNA276168:UN65_12925;preprotein translocase subunit SecY;2870974;2872320;1347;f
PRJNA276168:UN65_12930;translation initiation factor IF-1;2872322;2872537;216;f
PRJNA276168:UN65_12935;50S ribosomal protein L36;2872539;2872655;117;f
PRJNA276168:UN65_12940;30S ribosomal protein S13;2872658;2873032;375;f
PRJNA276168:UN65_12945;30S ribosomal protein S11;2873044;2873427;384;f
PRJNA276168:UN65_12950;30S ribosomal protein S4;2873524;2874129;606;f
PRJNA276168:UN65_12955;DNA-directed RNA polymerase subunit alpha;2874155;2875147;993;f
PRJNA276168:UN65_12960;50S ribosomal protein L17;2875210;2875692;483;f
PRJNA276168:UN65_12965;carbamoyl phosphate synthase small subunit;2875782;2876894;1113;f
PRJNA276168:UN65_12970;enolase;2876949;2878241;1293;f
PRJNA276168:UN65_12980;transposase;2879083;2879349;267;f
PRJNA276168:UN65_12985;transposase;2879349;2880263;915;f
PRJNA276168:UN65_12995;hypothetical protein;2880919;2881461;543;r
PRJNA276168:UN65_13005;hypothetical protein;2882552;2883334;783;r
PRJNA276168:UN65_13015;hypothetical protein;2884291;2884866;576;r
PRJNA276168:UN65_13025;hypothetical protein;2885981;2886760;780;r
PRJNA276168:UN65_13035;hypothetical protein;2887889;2888233;345;r
PRJNA276168:UN65_13045;hypothetical protein;2889499;2890344;846;r
PRJNA276168:UN65_13060;hypothetical protein;2892603;2893037;435;r
PRJNA276168:UN65_13070;T9SS C-terminal target domain-containing protein [839395:841309](-);2902792;2904705;1914;r
PRJNA276168:UN65_13075;serine/threonine protein kinase;2904883;2905587;705;r
PRJNA276168:UN65_13080;hypothetical protein;2905627;2906322;696;r
PRJNA276168:UN65_13085;type II citrate synthase;2906797;2908080;1284;f
PRJNA276168:UN65_13090;arginase;2908205;2909161;957;f
PRJNA276168:UN65_13095;amidinotransferase;2909251;2910186;936;f
PRJNA276168:UN65_13100;antibiotic resistance protein MarC;2910435;2911070;636;r
PRJNA276168:UN65_13105;CoA-binding protein;2911181;2911537;357;f
PRJNA276168:UN65_13110;peptidase;2911686;2914517;2832;r
PRJNA276168:UN65_13115;sodium:solute symporter;2915066;2916583;1518;r
PRJNA276168:UN65_13120;hypothetical protein;2916805;2917239;435;f
PRJNA276168:UN65_13125;recombinase RecR;2917326;2917946;621;f
PRJNA276168:UN65_13130;sugar transporter;2918147;2918929;783;f
PRJNA276168:UN65_13135;sugar transporter;2918929;2921394;2466;f
PRJNA276168:UN65_13140;Vi polysaccharide biosynthesis protein VipB/TviC;2921396;2922367;972;f
PRJNA276168:UN65_13145;UDP-N-acetyl-D-galactosamine dehydrogenase;2922337;2923641;1305;f
PRJNA276168:UN65_13150;UDP-glucose 6-dehydrogenase;2923667;2925031;1365;f
PRJNA276168:UN65_13155;dTDP-glucose 4%2C6-dehydratase;2925042;2926091;1050;f
PRJNA276168:UN65_13160;glucose-1-phosphate thymidylyltransferase;2926153;2927028;876;f
PRJNA276168:UN65_13165;UDP-glucose 4-epimerase;2927038;2928060;1023;f
PRJNA276168:UN65_13170;pyridoxal-5%27-phosphate-dependent protein;2928065;2929153;1089;f
PRJNA276168:UN65_13175;aminotransferase DegT;2929153;2930214;1062;f
PRJNA276168:UN65_13180;hypothetical protein;2930218;2930889;672;f
PRJNA276168:UN65_13185;hypothetical protein;2930891;2931568;678;f
PRJNA276168:UN65_13190;hypothetical protein;2932298;2933662;1365;f
PRJNA276168:UN65_13195;hypothetical protein;2933655;2934803;1149;f
PRJNA276168:UN65_13200;hypothetical protein;2934926;2935843;918;f
PRJNA276168:UN65_13205;hypothetical protein;2935840;2936625;786;f
PRJNA276168:UN65_13210;hypothetical protein;2936652;2937806;1155;f
PRJNA276168:UN65_13215;dehydratase;2937800;2938705;906;f
PRJNA276168:UN65_13220;lipid carrier : UDP-N-acetylgalactosaminyltransferase;2938711;2939259;549;f
PRJNA276168:UN65_13225;UDP-galactose phosphate transferase;2939270;2939875;606;f
PRJNA276168:UN65_13230;pyridoxal phosphate-dependent aminotransferase;2939886;2941007;1122;f
PRJNA276168:UN65_13235;polysaccharide biosynthesis protein;2941053;2943002;1950;f
PRJNA276168:UN65_13240;sugar transporter;2943006;2943782;777;f
PRJNA276168:UN65_13245;tyrosine protein kinase;2943790;2946153;2364;f
PRJNA276168:UN65_13250;transposase;2946266;2946877;612;r
PRJNA276168:UN65_13255;hypothetical protein;2946837;2947334;498;r
PRJNA276168:UN65_13265;acyltransferase [2944445:2945636](-);2949130;2950320;1191;r
PRJNA276168:UN65_13270;histidinol phosphatase;2950572;2951309;738;r
PRJNA276168:UN65_13275;ABC transporter permease;2951436;2952299;864;f
PRJNA276168:UN65_13285;glycosyl/glycerophosphate transferase [2948915:2949800](+);2953599;2954483;885;f
PRJNA276168:UN65_13290;UDP-N-acetylglucosamine 2-epimerase;2954925;2956061;1137;f
PRJNA276168:UN65_13295;epimerase;2956138;2957067;930;f
PRJNA276168:UN65_13300;hypothetical protein;2957069;2958103;1035;f
PRJNA276168:UN65_13305;hypothetical protein;2958106;2958756;651;f
PRJNA276168:UN65_13310;group 1 glycosyl transferase [2954065:2955232](+);2958749;2959915;1167;f
PRJNA276168:UN65_13315;glycosyl transferase family 1;2959920;2961086;1167;f
PRJNA276168:UN65_13320;family 2 glycosyl transferase [2956381:2957260](+);2961065;2961943;879;f
PRJNA276168:UN65_13325;acyltransferase;2961947;2963383;1437;f
PRJNA276168:UN65_13330;hypothetical protein;2963385;2964293;909;f
PRJNA276168:UN65_13335;cytidyltransferase;2964303;2965463;1161;f
PRJNA276168:UN65_13340;N-acetylneuraminate synthase;2965453;2966325;873;f
PRJNA276168:UN65_13345;UDP-glycosyltransferase;2966337;2967737;1401;f
PRJNA276168:UN65_13350;hypothetical protein;2967826;2968704;879;f
PRJNA276168:UN65_13355;glycosyl transferase family 1;2968706;2969851;1146;f
PRJNA276168:UN65_13360;hypothetical protein;2969848;2971392;1545;f
PRJNA276168:UN65_13365;glycosyl transferase family 2;2971382;2972371;990;f
PRJNA276168:UN65_13370;glycosyl transferase;2972383;2973516;1134;f
PRJNA276168:UN65_13375;hypothetical protein;2973526;2974527;1002;f
PRJNA276168:UN65_13380;glycosyltransferase [2969837:2970923](+);2974518;2975603;1086;f
PRJNA276168:UN65_13385;membrane protein;2975581;2976939;1359;f
PRJNA276168:UN65_13390;glycosyl transferase family 1;2976899;2977921;1023;f
PRJNA276168:UN65_13395;sugar transferase;2978005;2979396;1392;f
PRJNA276168:UN65_13400;hypothetical protein;2979431;2980555;1125;r
PRJNA276168:UN65_13405;hypothetical protein;2980609;2981604;996;r
PRJNA276168:UN65_13410;phosphatidylserine synthase;2981802;2982542;741;f
PRJNA276168:UN65_13415;glycoside hydrolase;2982543;2983400;858;f
PRJNA276168:UN65_13420;hypothetical protein;2983517;2984464;948;r
PRJNA276168:UN65_13425;TonB-dependent receptor;2985374;2987665;2292;f
PRJNA276168:UN65_13430;ankyrin;2987758;2989236;1479;f
PRJNA276168:UN65_13435;periplasmic protein%2C FlgD ig superfamily;2989240;2989716;477;f
PRJNA276168:UN65_13440;flavodoxin/nitric oxide synthase [2985043:2987239](+);2989724;2991919;2196;f
PRJNA276168:UN65_13445;thiamine biosynthesis protein ApbE;2991919;2992899;981;f
PRJNA276168:UN65_13450;ABC transporter;2993107;2993847;741;r
PRJNA276168:UN65_13455;alkylhydroperoxidase;2994009;2994353;345;r
PRJNA276168:UN65_13460;preprotein translocase subunit TatC;2994346;2995164;819;r
PRJNA276168:UN65_13465;D-arabinose 5-phosphate isomerase;2995165;2996130;966;r
PRJNA276168:UN65_13470;ATP-dependent DNA helicase RecQ;2996367;2998562;2196;f
PRJNA276168:UN65_13475;hypothetical protein;2998850;2999230;381;f
PRJNA276168:UN65_13485;hypothetical protein;2999608;3000780;1173;f
PRJNA276168:UN65_13495;transposase;3001607;3002428;822;f
PRJNA276168:UN65_13500;hypothetical protein;3002693;3003202;510;r
PRJNA276168:UN65_13505;hypothetical protein;3003259;3003444;186;r
PRJNA276168:UN65_13510;hypothetical protein;3003669;3004004;336;r
PRJNA276168:UN65_13515;hypothetical protein;3004305;3004676;372;r
PRJNA276168:UN65_13520;RHS repeat-associated core domain protein [2997562:2998846](-);3004736;3006019;1284;r
PRJNA276168:UN65_13525;type IV secretion protein Rhs [880348:882271](+);3006026;3007945;1920;r
PRJNA276168:UN65_13530;hypothetical protein;3007977;3008366;390;r
PRJNA276168:UN65_13535;phage tail protein;3008592;3008978;387;r
PRJNA276168:UN65_13570;shikimate kinase;3010229;3010747;519;f
PRJNA276168:UN65_13575;phosphoribosyltransferase;3010739;3011236;498;r
PRJNA276168:UN65_13580;SAM-dependent methlyltransferase;3011245;3011826;582;r
PRJNA276168:UN65_13585;RNA-binding protein;3011813;3012208;396;r
PRJNA276168:UN65_13595;phospholipase;3013373;3014023;651;r
PRJNA276168:UN65_13600;membrane protein;3014023;3014358;336;r
PRJNA276168:UN65_13605;dihydroorotase;3014358;3015614;1257;r
PRJNA276168:UN65_13610;membrane protein;3015611;3017533;1923;r
PRJNA276168:UN65_13615;hypothetical protein;3017645;3018169;525;r
PRJNA276168:UN65_13620;hybrid sensor histidine kinase/response regulator [1826035:1828240](-);3018271;3020472;2202;f
PRJNA276168:UN65_13625;DEAD/DEAH box helicase;3020704;3022050;1347;r
PRJNA276168:UN65_13630;DNA polymerase III subunit beta;3022332;3023450;1119;r
PRJNA276168:UN65_13635;gliding motility protein GldG;3023549;3025216;1668;r
PRJNA276168:UN65_13640;ABC transporter permease;3025218;3025949;732;r
PRJNA276168:UN65_13645;antibiotic biosynthesis monooxygenase;3026034;3026330;297;r
PRJNA276168:UN65_13650;hypothetical protein;3026366;3027187;822;r
PRJNA276168:UN65_13655;phosphate starvation protein PhoH;3027282;3028232;951;f
PRJNA276168:UN65_13660;hypothetical protein;3028343;3030217;1875;f
PRJNA276168:UN65_13665;hypothetical protein;3030220;3030678;459;f
PRJNA276168:UN65_13670;hypothetical protein;3030910;3031338;429;r
PRJNA276168:UN65_13675;dihydropteridine reductase;3031347;3032543;1197;r
PRJNA276168:UN65_13680;phosphoribosylaminoimidazole-succinocarboxamide synthase;3032703;3033662;960;f
PRJNA276168:UN65_13685;hypothetical protein;3033724;3034389;666;f
PRJNA276168:UN65_13690;hypothetical protein;3034409;3035125;717;f
PRJNA276168:UN65_13695;hypothetical protein;3035863;3037251;1389;f
PRJNA276168:UN65_13700;cyclase;3037642;3038403;762;f
PRJNA276168:UN65_13710;peptidase M42;3040282;3041370;1089;r
PRJNA276168:UN65_13715;hypothetical protein;3041452;3042162;711;f
PRJNA276168:UN65_13795;transposase;3059480;3060130;651;r
PRJNA276168:UN65_13805;UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase;3061200;3062483;1284;r
PRJNA276168:UN65_13810;gliding motility protein GldJ;3062548;3064269;1722;r
PRJNA276168:UN65_13815;peptidase C25;3064468;3068292;3825;f
PRJNA276168:UN65_13820;hypothetical protein;3068331;3069521;1191;f
PRJNA276168:UN65_13825;cytidine deaminase;3069597;3070079;483;f
PRJNA276168:UN65_13830;pyruvate dehydrogenase;3070250;3071248;999;f
PRJNA276168:UN65_13835;pyruvate dehydrogenase;3071255;3072883;1629;f
PRJNA276168:UN65_13845;peptidase M28;3074621;3075562;942;f
PRJNA276168:UN65_13850;short-chain dehydrogenase;3075552;3076235;684;f
PRJNA276168:UN65_13855;metallopeptidase;3076618;3077217;600;f
PRJNA276168:UN65_13860;mannose-1-phosphate guanylyltransferase;3077260;3078318;1059;f
PRJNA276168:UN65_13865;phospholipase C [2563231:2564236](-);3079521;3080525;1005;f
PRJNA276168:UN65_13870;phosphonate ABC transporter ATP-binding protein;3080683;3081459;777;r
PRJNA276168:UN65_13875;ABC transporter permease;3081462;3082211;750;r
PRJNA276168:UN65_13880;glycosyl transferase family 2;3082326;3083174;849;r
PRJNA276168:UN65_13885;hypothetical protein;3083299;3084402;1104;f
PRJNA276168:UN65_13890;alanyl-tRNA synthetase;3084675;3087311;2637;r
PRJNA276168:UN65_13895;peptidase M23;3087609;3088589;981;f
PRJNA276168:UN65_13900;transcriptional regulator;3088681;3089013;333;f
PRJNA276168:UN65_13905;hypothetical protein;3089081;3089284;204;f
PRJNA276168:UN65_13910;LemA family protein;3089297;3089911;615;f
PRJNA276168:UN65_13915;hypothetical protein;3089911;3090348;438;f
PRJNA276168:UN65_13920;methanol dehydrogenase;3090350;3091150;801;f
PRJNA276168:UN65_13925;hypothetical protein;3092034;3093311;1278;r
PRJNA276168:UN65_13930;cupin;3093450;3094301;852;r
PRJNA276168:UN65_13935;dihydrodipicolinate synthase;3094461;3095396;936;f
PRJNA276168:UN65_13940;aldehyde dehydrogenase;3095542;3097137;1596;f
PRJNA276168:UN65_13945;hydroxyproline-2-epimerase;3097141;3098148;1008;f
PRJNA276168:UN65_13950;amino acid dehydrogenase;3098235;3099473;1239;f
PRJNA276168:UN65_13960;GTP-binding protein Der;3103274;3104584;1311;r
PRJNA276168:UN65_13965;hypothetical protein;3104704;3105222;519;f
PRJNA276168:UN65_13970;TonB-dependent receptor;3105383;3107620;2238;f
PRJNA276168:UN65_13975;hypothetical protein;3107868;3108371;504;f
PRJNA276168:UN65_13980;GTPase Era;3108486;3109370;885;r
PRJNA276168:UN65_13985;hypothetical protein;3109492;3109863;372;f
PRJNA276168:UN65_13990;hypothetical protein;3109865;3110293;429;r
PRJNA276168:UN65_13995;hypothetical protein;3110805;3112268;1464;r
PRJNA276168:UN65_14000;hypothetical protein;3112420;3113181;762;r
PRJNA276168:UN65_14005;ABC transporter ATP-binding protein;3113537;3115297;1761;r
PRJNA276168:UN65_14010;GSCFA domain-containing protein;3115349;3116299;951;f
PRJNA276168:UN65_14015;hypothetical protein;3116302;3116913;612;f
PRJNA276168:UN65_14020;transcription termination factor Rho;3117394;3119175;1782;r
PRJNA276168:UN65_14025;transcription termination factor Rho;3119346;3119753;408;f
PRJNA276168:UN65_14030;sulfurtransferase;3119947;3120252;306;r
PRJNA276168:UN65_14035;phenylalanine 4-monooxygenase;3120315;3122072;1758;r
PRJNA276168:UN65_14040;globin;3122143;3122526;384;r
PRJNA276168:UN65_14045;lipoprotein;3122823;3123353;531;r
PRJNA276168:UN65_14050;urocanate hydratase;3123422;3125407;1986;r
PRJNA276168:UN65_14055;hypothetical protein;3125490;3125672;183;r
PRJNA276168:UN65_14060;membrane protein;3125700;3126026;327;f
PRJNA276168:UN65_14065;hypothetical protein;3126023;3130393;4371;r
PRJNA276168:UN65_14070;1-aminocyclopropane-1-carboxylate deaminase;3130755;3131678;924;f
PRJNA276168:UN65_14075;hemagglutinin;3131856;3132797;942;f
PRJNA276168:UN65_14080;glutamate-1-semialdehyde aminotransferase;3132949;3134235;1287;f
PRJNA276168:UN65_14085;cytochrome C;3134386;3134868;483;f
PRJNA276168:UN65_14090;nitrous oxide reductase;3134877;3136850;1974;f
PRJNA276168:UN65_14095;membrane protein;3136943;3137521;579;f
PRJNA276168:UN65_14105;nitrous oxide reductase;3137913;3139151;1239;f
PRJNA276168:UN65_14110;copper ABC transporter ATP-binding protein;3139148;3139864;717;f
PRJNA276168:UN65_14115;nitrous oxide reductase;3139869;3140636;768;f
PRJNA276168:UN65_14120;copper resistance protein CopD;3140665;3141108;444;f
PRJNA276168:UN65_14125;hypothetical protein;3141213;3141440;228;f
PRJNA276168:UN65_14130;transposase;3141470;3142081;612;r
PRJNA276168:UN65_14135;hypothetical protein;3142041;3142538;498;r
PRJNA276168:UN65_14145;XRE family transcriptional regulator;3143750;3144214;465;f
PRJNA276168:UN65_14150;cell division protein Fic;3144205;3144801;597;f
PRJNA276168:UN65_14155;hypothetical protein;3144813;3145892;1080;f
PRJNA276168:UN65_14160;hypothetical protein;3146051;3146347;297;f
PRJNA276168:UN65_14165;hypothetical protein;3146460;3147281;822;f
PRJNA276168:UN65_14175;hypothetical protein;3148369;3149274;906;f
PRJNA276168:UN65_14180;TonB-dependent receptor;3149281;3151269;1989;f
PRJNA276168:UN65_14185;hypothetical protein;3151294;3152178;885;f
PRJNA276168:UN65_14190;cytochrome C peroxidase;3152436;3153470;1035;f
PRJNA276168:UN65_14195;hypothetical protein;3153554;3153865;312;f
PRJNA276168:UN65_14200;TonB-dependent receptor;3154419;3156560;2142;f
PRJNA276168:UN65_14205;hypothetical protein;3156629;3158215;1587;f
PRJNA276168:UN65_14215;lysyl-tRNA synthetase;3159804;3161495;1692;r
PRJNA276168:UN65_14225;octanoyltransferase;3162433;3163131;699;f
PRJNA276168:UN65_14230;ribonuclease HII;3163206;3163865;660;r
PRJNA276168:UN65_14235;hypothetical protein;3164064;3167051;2988;f
PRJNA276168:UN65_14240;hypothetical protein;3167062;3168477;1416;f
PRJNA276168:UN65_14245;hypothetical protein;3168552;3170468;1917;f
PRJNA276168:UN65_14250;cystathionine beta-synthase;3170619;3171980;1362;f
PRJNA276168:UN65_14255;hypothetical protein;3172190;3173464;1275;f
PRJNA276168:UN65_14260;PspC family transcriptional regulator;3173509;3173730;222;f
PRJNA276168:UN65_14265;hypothetical protein;3173733;3174629;897;f
PRJNA276168:UN65_14270;acyl-CoA dehydrogenase;3174655;3175824;1170;f
PRJNA276168:UN65_14275;amine oxidase [2471238:2472579](-);3176133;3177473;1341;f
PRJNA276168:UN65_14280;30S ribosomal protein S21;3177787;3177981;195;f
PRJNA276168:UN65_14285;integrase;3178071;3178964;894;f
PRJNA276168:UN65_14290;RNA polymerase subunit sigma-54;3179002;3179304;303;f
PRJNA276168:UN65_14310;elongation factor Tu;3179831;3181018;1188;f
PRJNA276168:UN65_14320;preprotein translocase subunit SecE;3181159;3181356;198;f
PRJNA276168:UN65_14325;antitermination protein NusG;3181366;3181917;552;f
PRJNA276168:UN65_14330;50S ribosomal protein L11;3181981;3182421;441;f
PRJNA276168:UN65_14335;50S ribosomal protein L1;3182428;3183117;690;f
PRJNA276168:UN65_14340;50S ribosomal protein L10;3183143;3183646;504;f
PRJNA276168:UN65_14345;50S ribosomal protein L7/L12;3183704;3184069;366;f
PRJNA276168:UN65_14350;DNA-directed RNA polymerase subunit beta;3184330;3188142;3813;f
PRJNA276168:UN65_14355;DNA-directed RNA polymerase subunit beta%27;3188219;3192523;4305;f
PRJNA276168:UN65_14360;hypothetical protein;3192596;3192868;273;f
PRJNA276168:UN65_14365;hypothetical protein;3193092;3193406;315;f
PRJNA276168:UN65_14370;peptide chain release factor 3;3193910;3195499;1590;r
PRJNA276168:UN65_14375;two-component system sensor histidine kinase [2451394:2453014](-);3195698;3197317;1620;f
PRJNA276168:UN65_14380;DNA-binding response regulator [2450783:2451395](-);3197317;3197928;612;f
PRJNA276168:UN65_14390;hypothetical protein;3201042;3211493;10452;f
PRJNA276168:UN65_14395;membrane protein;3211548;3212462;915;f
PRJNA276168:UN65_14400;flagellar motor protein MotB;3212473;3214428;1956;f
PRJNA276168:UN65_14405;peptidylprolyl isomerase;3214572;3216527;1956;f
PRJNA276168:UN65_14410;peptidylprolyl isomerase;3216547;3217899;1353;f
PRJNA276168:UN65_14415;zinc finger SWIM domain-containing protein [1091459:1093106](+);3218003;3219649;1647;f
PRJNA276168:UN65_14420;ATPase AAA;3219799;3220752;954;f
PRJNA276168:UN65_14425;phospholipase;3220755;3221438;684;f
PRJNA276168:UN65_14430;aconitate hydratase;3221653;3224421;2769;f
PRJNA276168:UN65_14435;hypothetical protein;3224848;3229875;5028;f
PRJNA276168:UN65_14440;hypothetical protein;3229904;3235246;5343;f
PRJNA276168:UN65_14445;fibronectin type iii domain protein [1108700:1110731](+);3235258;3237336;2079;f
PRJNA276168:UN65_14455;hypothetical protein;3240062;3245869;5808;f
PRJNA276168:UN65_14465;endonuclease V;3247133;3247645;513;f
PRJNA276168:UN65_14470;hypothetical protein;3248049;3249365;1317;f
PRJNA276168:UN65_14475;hypothetical protein;3249619;3250746;1128;f
PRJNA276168:UN65_14480;membrane protein [1124221:1125280](+);3250743;3251801;1059;f
PRJNA276168:UN65_14485;acetyltransferase;3251983;3252516;534;r
PRJNA276168:UN65_14490;esterase;3252518;3253372;855;r
PRJNA276168:UN65_14495;glyceraldehyde-3-phosphate dehydrogenase;3253500;3254945;1446;r
PRJNA276168:UN65_14500;serine protease;3255076;3256461;1386;r
PRJNA276168:UN65_14505;diaminopimelate epimerase;3256688;3257470;783;f
PRJNA276168:UN65_14510;acetyltransferase;3257549;3258082;534;f
PRJNA276168:UN65_14515;aminodeoxychorismate lyase;3258095;3259114;1020;f
PRJNA276168:UN65_14520;peptidoglycan-binding protein LysM;3259445;3260089;645;f
